date,location,latitude,longitude,temperature_2m_max,temperature_2m_min,precipitation_sum,precipitation_rolling_3d,precipitation_rolling_7d,temperature_mean,dry_days,extreme_rain_day,extreme_rain_tomorrow,location_id
2024-11-01,Kandy,7.2931,80.6333,26.6,20.8,15.7,24.299999999999983,46.799999999999955,23.700000000000003,0,0,0.0,0
2024-11-02,Kandy,7.2931,80.6333,28.0,21.6,40.3,60.39999999999998,78.39999999999995,24.8,0,0,0.0,0
2024-11-03,Kandy,7.2931,80.6333,27.5,19.9,13.6,69.59999999999998,85.29999999999994,23.7,0,0,0.0,0
2024-11-04,Kandy,7.2931,80.6333,27.4,20.4,20.3,74.19999999999997,101.89999999999995,23.9,0,0,0.0,0
2024-11-05,Kandy,7.2931,80.6333,27.5,19.9,15.0,48.89999999999998,113.49999999999994,23.7,0,0,0.0,0
2024-11-06,Kandy,7.2931,80.6333,28.5,20.6,0.0,35.299999999999976,109.29999999999995,24.55,1,0,0.0,0
2024-11-07,Kandy,7.2931,80.6333,27.9,18.7,3.2,18.199999999999978,108.09999999999995,23.299999999999997,0,0,0.0,0
2024-11-08,Kandy,7.2931,80.6333,26.2,20.8,25.6,28.79999999999998,117.99999999999996,23.5,0,0,0.0,0
2024-11-09,Kandy,7.2931,80.6333,28.5,20.5,1.4,30.199999999999978,79.09999999999995,24.5,0,0,0.0,0
2024-11-10,Kandy,7.2931,80.6333,28.5,19.5,1.2,28.19999999999998,66.69999999999996,24.0,0,0,0.0,0
2024-11-11,Kandy,7.2931,80.6333,28.5,19.5,0.1,2.6999999999999784,46.49999999999996,24.0,1,0,0.0,0
2024-11-12,Kandy,7.2931,80.6333,27.8,19.0,1.0,2.2999999999999785,32.49999999999996,23.4,0,0,0.0,0
2024-11-13,Kandy,7.2931,80.6333,29.2,20.1,14.4,15.499999999999979,46.899999999999956,24.65,0,0,0.0,0
2024-11-14,Kandy,7.2931,80.6333,28.8,19.9,4.5,19.899999999999977,48.19999999999995,24.35,0,0,0.0,0
2024-11-15,Kandy,7.2931,80.6333,28.7,20.4,14.7,33.59999999999998,37.299999999999955,24.549999999999997,0,0,0.0,0
2024-11-16,Kandy,7.2931,80.6333,29.4,19.5,1.8,20.99999999999998,37.69999999999996,24.45,0,0,0.0,0
2024-11-17,Kandy,7.2931,80.6333,29.6,19.1,0.8,17.29999999999998,37.299999999999955,24.35,1,0,0.0,0
2024-11-18,Kandy,7.2931,80.6333,29.5,20.1,3.4,5.999999999999979,40.59999999999995,24.8,0,0,0.0,0
2024-11-19,Kandy,7.2931,80.6333,29.3,20.8,23.9,28.099999999999977,63.49999999999995,25.05,0,0,0.0,0
2024-11-20,Kandy,7.2931,80.6333,28.5,20.4,17.2,44.49999999999997,66.29999999999995,24.45,0,0,0.0,0
2024-11-21,Kandy,7.2931,80.6333,27.1,20.9,16.5,57.59999999999998,78.29999999999995,24.0,0,0,0.0,0
2024-11-22,Kandy,7.2931,80.6333,28.2,21.5,21.5,55.199999999999974,85.09999999999995,24.85,0,0,0.0,0
2024-11-23,Kandy,7.2931,80.6333,28.9,20.0,1.4,39.39999999999998,84.69999999999996,24.45,0,0,0.0,0
2024-11-24,Kandy,7.2931,80.6333,25.9,21.2,14.1,36.99999999999998,97.99999999999994,23.549999999999997,0,0,1.0,0
2024-11-25,Kandy,7.2931,80.6333,22.9,21.0,67.0,82.49999999999997,161.59999999999997,21.95,0,1,1.0,0
2024-11-26,Kandy,7.2931,80.6333,22.7,20.5,80.8,161.89999999999998,218.49999999999994,21.6,0,1,1.0,0
2024-11-27,Kandy,7.2931,80.6333,22.5,21.0,58.2,205.99999999999997,259.49999999999994,21.75,0,1,0.0,0
2024-11-28,Kandy,7.2931,80.6333,24.0,20.1,21.8,160.79999999999998,264.79999999999995,22.05,0,0,0.0,0
2024-11-29,Kandy,7.2931,80.6333,25.7,20.3,23.2,103.19999999999997,266.49999999999994,23.0,0,0,0.0,0
2024-11-30,Kandy,7.2931,80.6333,26.0,20.6,4.0,48.99999999999997,269.09999999999997,23.3,0,0,0.0,0
2024-12-01,Kandy,7.2931,80.6333,27.8,20.8,0.5,27.69999999999997,255.49999999999994,24.3,1,0,0.0,0
2024-12-02,Kandy,7.2931,80.6333,28.1,19.0,0.3,4.799999999999971,188.79999999999995,23.55,2,0,0.0,0
2024-12-03,Kandy,7.2931,80.6333,28.5,17.9,0.0,0.7999999999999716,107.99999999999996,23.2,3,0,0.0,0
2024-12-04,Kandy,7.2931,80.6333,30.4,19.1,0.5,0.7999999999999716,50.299999999999955,24.75,4,0,0.0,0
2024-12-05,Kandy,7.2931,80.6333,29.9,19.9,0.0,0.4999999999999716,28.499999999999957,24.9,5,0,0.0,0
2024-12-06,Kandy,7.2931,80.6333,29.5,20.4,0.6,1.0999999999999717,5.899999999999958,24.95,6,0,0.0,0
2024-12-07,Kandy,7.2931,80.6333,28.0,19.4,0.0,0.5999999999999716,1.8999999999999573,23.7,7,0,0.0,0
2024-12-08,Kandy,7.2931,80.6333,28.2,20.1,0.3,0.8999999999999715,1.6999999999999573,24.15,8,0,0.0,0
2024-12-09,Kandy,7.2931,80.6333,29.5,19.3,0.2,0.4999999999999716,1.5999999999999575,24.4,9,0,0.0,0
2024-12-10,Kandy,7.2931,80.6333,29.6,17.8,0.5,0.9999999999999716,2.0999999999999575,23.700000000000003,10,0,0.0,0
2024-12-11,Kandy,7.2931,80.6333,27.0,21.1,4.8,5.499999999999972,6.399999999999958,24.05,0,0,0.0,0
2024-12-12,Kandy,7.2931,80.6333,27.9,20.5,6.7,11.999999999999972,13.099999999999957,24.2,0,0,0.0,0
2024-12-13,Kandy,7.2931,80.6333,28.4,20.4,17.9,29.39999999999997,30.399999999999956,24.4,0,0,0.0,0
2024-12-14,Kandy,7.2931,80.6333,28.0,20.2,14.6,39.19999999999997,44.99999999999996,24.1,0,0,0.0,0
2024-12-15,Kandy,7.2931,80.6333,29.1,21.2,0.0,32.49999999999997,44.69999999999996,25.15,1,0,0.0,0
2024-12-16,Kandy,7.2931,80.6333,22.9,21.2,21.1,35.699999999999974,65.59999999999997,22.049999999999997,0,0,0.0,0
2024-12-17,Kandy,7.2931,80.6333,25.5,20.5,7.1,28.199999999999967,72.19999999999996,23.0,0,0,0.0,0
2024-12-18,Kandy,7.2931,80.6333,27.0,20.0,8.0,36.19999999999997,75.39999999999996,23.5,0,0,0.0,0
2024-12-19,Kandy,7.2931,80.6333,26.0,18.6,4.5,19.599999999999966,73.19999999999996,22.3,0,0,0.0,0
2024-12-20,Kandy,7.2931,80.6333,28.0,19.8,6.2,18.699999999999967,61.49999999999996,23.9,0,0,0.0,0
2024-12-21,Kandy,7.2931,80.6333,27.9,19.5,3.0,13.699999999999967,49.899999999999956,23.7,0,0,0.0,0
2024-12-22,Kandy,7.2931,80.6333,27.8,19.8,1.8,10.999999999999968,51.69999999999996,23.8,0,0,0.0,0
2024-12-23,Kandy,7.2931,80.6333,28.2,18.3,0.0,4.799999999999968,30.59999999999996,23.25,1,0,0.0,0
2024-12-24,Kandy,7.2931,80.6333,28.2,17.5,0.0,1.799999999999968,23.499999999999957,22.85,2,0,0.0,0
2024-12-25,Kandy,7.2931,80.6333,27.8,17.5,0.0,0.0,15.499999999999957,22.65,3,0,0.0,0
2024-12-26,Kandy,7.2931,80.6333,29.5,16.7,0.0,0.0,10.999999999999957,23.1,4,0,0.0,0
2024-12-27,Kandy,7.2931,80.6333,27.9,17.3,8.7,8.699999999999967,13.499999999999957,22.6,0,0,0.0,0
2024-12-28,Kandy,7.2931,80.6333,28.6,20.6,0.2,8.899999999999967,10.699999999999957,24.6,1,0,0.0,0
2024-12-29,Kandy,7.2931,80.6333,27.1,19.3,10.5,19.399999999999967,19.399999999999956,23.200000000000003,0,0,0.0,0
2024-12-30,Kandy,7.2931,80.6333,28.3,19.8,1.6,12.299999999999967,20.999999999999957,24.05,0,0,0.0,0
2020-01-01,Batticaloa,7.7167,81.7,29.5,24.5,2.9,2.9,2.9,27.0,0,0,0.0,1
2020-01-02,Batticaloa,7.7167,81.7,28.7,24.9,5.3,8.2,8.2,26.799999999999997,0,0,0.0,1
2020-01-03,Batticaloa,7.7167,81.7,29.2,25.2,1.8,10.0,10.0,27.2,0,0,0.0,1
2020-01-04,Batticaloa,7.7167,81.7,29.0,24.2,1.3,8.4,11.3,26.6,0,0,0.0,1
2020-01-05,Batticaloa,7.7167,81.7,29.0,25.1,1.5,4.600000000000001,12.8,27.05,0,0,0.0,1
2020-01-06,Batticaloa,7.7167,81.7,29.2,25.3,2.1,4.900000000000001,14.9,27.25,0,0,0.0,1
2020-01-07,Batticaloa,7.7167,81.7,27.8,25.5,2.7,6.300000000000001,17.6,26.65,0,0,0.0,1
2020-01-08,Batticaloa,7.7167,81.7,28.6,24.7,1.2,6.000000000000001,15.9,26.65,0,0,0.0,1
2020-01-09,Batticaloa,7.7167,81.7,28.9,23.1,0.0,3.9000000000000012,10.600000000000001,26.0,1,0,0.0,1
2020-01-10,Batticaloa,7.7167,81.7,28.6,22.8,0.0,1.2000000000000008,8.8,25.700000000000003,2,0,0.0,1
2020-01-11,Batticaloa,7.7167,81.7,26.7,23.9,4.0,4.000000000000001,11.500000000000002,25.299999999999997,0,0,0.0,1
2020-01-12,Batticaloa,7.7167,81.7,28.6,25.0,3.6,7.600000000000001,13.600000000000001,26.8,0,0,0.0,1
2020-01-13,Batticaloa,7.7167,81.7,28.3,22.8,0.0,7.600000000000001,11.5,25.55,1,0,0.0,1
2020-01-14,Batticaloa,7.7167,81.7,28.6,21.4,0.0,3.600000000000001,8.8,25.0,2,0,0.0,1
2020-01-15,Batticaloa,7.7167,81.7,28.8,21.2,0.0,0.0,7.600000000000001,25.0,3,0,0.0,1
2020-01-16,Batticaloa,7.7167,81.7,28.0,22.6,3.3,3.3000000000000007,10.9,25.3,0,0,0.0,1
2020-01-17,Batticaloa,7.7167,81.7,27.7,23.8,2.8,6.1000000000000005,13.700000000000001,25.75,0,0,0.0,1
2020-01-18,Batticaloa,7.7167,81.7,29.2,24.6,1.7,7.800000000000001,11.4,26.9,0,0,0.0,1
2020-01-19,Batticaloa,7.7167,81.7,29.2,25.3,3.8,8.3,11.600000000000001,27.25,0,0,0.0,1
2020-01-20,Batticaloa,7.7167,81.7,29.0,25.4,3.2,8.700000000000001,14.8,27.2,0,0,0.0,1
2020-01-21,Batticaloa,7.7167,81.7,28.7,25.0,4.7,11.700000000000001,19.5,26.85,0,0,0.0,1
2020-01-22,Batticaloa,7.7167,81.7,27.2,24.8,10.3,18.200000000000003,29.8,26.0,0,0,0.0,1
2020-01-23,Batticaloa,7.7167,81.7,28.1,24.8,4.0,19.000000000000004,30.5,26.450000000000003,0,0,0.0,1
2020-01-24,Batticaloa,7.7167,81.7,28.9,25.6,2.0,16.300000000000004,29.7,27.25,0,0,0.0,1
2020-01-25,Batticaloa,7.7167,81.7,28.8,24.9,0.9,6.900000000000002,28.9,26.85,1,0,0.0,1
2020-01-26,Batticaloa,7.7167,81.7,28.8,24.0,0.0,2.9000000000000017,25.1,26.4,2,0,0.0,1
2020-01-27,Batticaloa,7.7167,81.7,28.7,21.9,0.0,0.9000000000000018,21.9,25.299999999999997,3,0,0.0,1
2020-01-28,Batticaloa,7.7167,81.7,29.2,21.5,0.0,0.0,17.2,25.35,4,0,0.0,1
2020-01-29,Batticaloa,7.7167,81.7,29.4,23.2,0.0,0.0,6.9,26.299999999999997,5,0,0.0,1
2020-01-30,Batticaloa,7.7167,81.7,29.2,23.6,0.0,0.0,2.9,26.4,6,0,0.0,1
2020-01-31,Batticaloa,7.7167,81.7,29.7,22.3,0.0,0.0,0.9,26.0,7,0,0.0,1
2020-02-01,Batticaloa,7.7167,81.7,29.6,24.4,0.0,0.0,0.0,27.0,8,0,0.0,1
2020-02-02,Batticaloa,7.7167,81.7,29.5,24.3,0.2,0.2000000000000018,0.2,26.9,9,0,0.0,1
2020-02-03,Batticaloa,7.7167,81.7,29.0,23.9,5.4,5.600000000000002,5.6000000000000005,26.45,0,0,0.0,1
2020-02-04,Batticaloa,7.7167,81.7,28.8,24.2,3.6,9.200000000000003,9.200000000000001,26.5,0,0,0.0,1
2020-02-05,Batticaloa,7.7167,81.7,28.6,25.2,0.4,9.400000000000004,9.600000000000001,26.9,1,0,0.0,1
2020-02-06,Batticaloa,7.7167,81.7,28.7,23.5,0.9,4.900000000000002,10.5,26.1,2,0,0.0,1
2020-02-07,Batticaloa,7.7167,81.7,29.0,24.2,0.0,1.3000000000000018,10.5,26.6,3,0,0.0,1
2020-02-08,Batticaloa,7.7167,81.7,29.3,23.5,0.0,0.9000000000000018,10.5,26.4,4,0,0.0,1
2020-02-09,Batticaloa,7.7167,81.7,29.7,23.3,0.0,0.0,10.3,26.5,5,0,0.0,1
2020-02-10,Batticaloa,7.7167,81.7,30.1,23.8,2.0,2.0000000000000018,6.9,26.950000000000003,0,0,0.0,1
2020-02-11,Batticaloa,7.7167,81.7,29.7,25.0,1.6,3.600000000000002,4.9,27.35,0,0,0.0,1
2020-02-12,Batticaloa,7.7167,81.7,28.4,25.6,9.1,12.700000000000001,13.6,27.0,0,0,0.0,1
2020-02-13,Batticaloa,7.7167,81.7,28.7,25.7,2.2,12.900000000000002,14.899999999999999,27.2,0,0,0.0,1
2020-02-14,Batticaloa,7.7167,81.7,28.9,24.7,0.6,11.900000000000002,15.5,26.799999999999997,1,0,0.0,1
2020-02-15,Batticaloa,7.7167,81.7,28.9,24.0,0.0,2.800000000000002,15.5,26.45,2,0,0.0,1
2020-02-16,Batticaloa,7.7167,81.7,29.3,23.7,0.0,0.6000000000000018,15.5,26.5,3,0,0.0,1
2020-02-17,Batticaloa,7.7167,81.7,29.2,25.0,0.2,0.2000000000000018,13.7,27.1,4,0,0.0,1
2020-02-18,Batticaloa,7.7167,81.7,28.6,22.9,0.0,0.2000000000000018,12.1,25.75,5,0,0.0,1
2020-02-19,Batticaloa,7.7167,81.7,29.6,22.3,0.0,0.2000000000000018,3.0,25.950000000000003,6,0,0.0,1
2020-02-20,Batticaloa,7.7167,81.7,29.9,25.7,1.7,1.7000000000000017,2.5,27.799999999999997,0,0,0.0,1
2020-02-21,Batticaloa,7.7167,81.7,28.4,25.3,8.7,10.4,10.6,26.85,0,0,0.0,1
2020-02-22,Batticaloa,7.7167,81.7,28.7,25.9,1.4,11.8,12.0,27.299999999999997,0,0,0.0,1
2020-02-23,Batticaloa,7.7167,81.7,28.2,25.7,2.1,12.200000000000001,14.1,26.95,0,0,0.0,1
2020-02-24,Batticaloa,7.7167,81.7,29.0,25.4,2.5,6.000000000000002,16.4,27.2,0,0,0.0,1
2020-02-25,Batticaloa,7.7167,81.7,29.1,24.9,1.3,5.900000000000001,17.7,27.0,0,0,0.0,1
2020-02-26,Batticaloa,7.7167,81.7,29.2,24.5,3.1,6.900000000000002,20.8,26.85,0,0,0.0,1
2020-02-27,Batticaloa,7.7167,81.7,29.5,24.9,1.5,5.900000000000002,20.6,27.2,0,0,0.0,1
2020-02-28,Batticaloa,7.7167,81.7,29.5,25.7,0.2,4.8000000000000025,12.1,27.6,1,0,0.0,1
2020-02-29,Batticaloa,7.7167,81.7,29.7,24.5,1.3,3.0000000000000018,12.0,27.1,0,0,0.0,1
2020-03-01,Batticaloa,7.7167,81.7,29.7,24.6,1.5,3.0000000000000018,11.4,27.15,0,0,0.0,1
2020-03-02,Batticaloa,7.7167,81.7,29.8,23.6,0.0,2.8000000000000016,8.9,26.700000000000003,1,0,0.0,1
2020-03-03,Batticaloa,7.7167,81.7,30.2,23.1,0.0,1.5000000000000018,7.6000000000000005,26.65,2,0,0.0,1
2020-03-04,Batticaloa,7.7167,81.7,30.7,22.7,0.0,0.0,4.5,26.7,3,0,0.0,1
2020-03-05,Batticaloa,7.7167,81.7,30.4,23.9,0.1,0.10000000000000178,3.1,27.15,4,0,0.0,1
2020-03-06,Batticaloa,7.7167,81.7,30.5,24.6,0.7,0.8000000000000017,3.5999999999999996,27.55,5,0,0.0,1
2020-03-07,Batticaloa,7.7167,81.7,31.2,24.8,0.0,0.8000000000000017,2.3,28.0,6,0,0.0,1
2020-03-08,Batticaloa,7.7167,81.7,31.1,25.7,0.0,0.7000000000000017,0.7999999999999999,28.4,7,0,0.0,1
2020-03-09,Batticaloa,7.7167,81.7,31.3,25.7,0.0,0.0,0.7999999999999999,28.5,8,0,0.0,1
2020-03-10,Batticaloa,7.7167,81.7,31.2,23.5,0.1,0.10000000000000178,0.8999999999999999,27.35,9,0,0.0,1
2020-03-11,Batticaloa,7.7167,81.7,31.4,24.8,0.1,0.2000000000000018,1.0,28.1,10,0,0.0,1
2020-03-12,Batticaloa,7.7167,81.7,31.2,24.6,0.0,0.2000000000000018,0.8999999999999999,27.9,11,0,0.0,1
2020-03-13,Batticaloa,7.7167,81.7,31.6,26.2,0.2,0.3000000000000018,0.4,28.9,12,0,0.0,1
2020-03-14,Batticaloa,7.7167,81.7,31.1,23.9,0.0,0.2000000000000018,0.4,27.5,13,0,0.0,1
2020-03-15,Batticaloa,7.7167,81.7,31.4,25.0,0.1,0.3000000000000018,0.5,28.2,14,0,0.0,1
2020-03-16,Batticaloa,7.7167,81.7,30.1,26.0,2.2,2.300000000000002,2.7,28.05,0,0,0.0,1
2020-03-17,Batticaloa,7.7167,81.7,30.2,26.3,3.3,5.600000000000001,5.9,28.25,0,0,0.0,1
2020-03-18,Batticaloa,7.7167,81.7,30.3,25.9,2.9,8.400000000000002,8.7,28.1,0,0,0.0,1
2020-03-19,Batticaloa,7.7167,81.7,30.6,26.2,0.6,6.800000000000001,9.3,28.4,1,0,0.0,1
2020-03-20,Batticaloa,7.7167,81.7,30.4,25.1,0.0,3.5000000000000018,9.1,27.75,2,0,0.0,1
2020-03-21,Batticaloa,7.7167,81.7,30.9,24.1,0.0,0.6000000000000018,9.1,27.5,3,0,0.0,1
2020-03-22,Batticaloa,7.7167,81.7,31.1,23.4,0.0,0.0,9.0,27.25,4,0,0.0,1
2020-03-23,Batticaloa,7.7167,81.7,31.8,23.8,0.0,0.0,6.8,27.8,5,0,0.0,1
2020-03-24,Batticaloa,7.7167,81.7,32.0,25.1,0.0,0.0,3.5,28.55,6,0,0.0,1
2020-03-25,Batticaloa,7.7167,81.7,31.4,25.0,0.5,0.5000000000000018,1.1,28.2,7,0,0.0,1
2020-03-26,Batticaloa,7.7167,81.7,31.6,23.5,0.1,0.6000000000000018,0.6,27.55,8,0,0.0,1
2020-03-27,Batticaloa,7.7167,81.7,31.3,26.0,0.3,0.9000000000000018,0.9,28.65,9,0,0.0,1
2020-03-28,Batticaloa,7.7167,81.7,31.3,25.3,0.5,0.9000000000000018,1.4,28.3,10,0,0.0,1
2020-03-29,Batticaloa,7.7167,81.7,31.3,24.8,0.3,1.1000000000000019,1.7,28.05,11,0,0.0,1
2020-03-30,Batticaloa,7.7167,81.7,31.5,25.3,0.6,1.4000000000000017,2.3,28.4,12,0,0.0,1
2020-03-31,Batticaloa,7.7167,81.7,31.6,24.9,0.0,0.9000000000000017,2.3,28.25,13,0,0.0,1
2020-04-01,Batticaloa,7.7167,81.7,31.5,25.1,0.0,0.6000000000000016,1.8,28.3,14,0,0.0,1
2020-04-02,Batticaloa,7.7167,81.7,31.9,24.7,0.0,0.0,1.7,28.299999999999997,15,0,0.0,1
2020-04-03,Batticaloa,7.7167,81.7,32.5,24.6,0.2,0.2000000000000018,1.5999999999999999,28.55,16,0,0.0,1
2020-04-04,Batticaloa,7.7167,81.7,31.6,26.1,4.9,5.100000000000002,6.0,28.85,0,0,0.0,1
2020-04-05,Batticaloa,7.7167,81.7,32.4,25.8,0.2,5.3000000000000025,5.9,29.1,1,0,0.0,1
2020-04-06,Batticaloa,7.7167,81.7,31.4,25.7,0.9,6.000000000000002,6.199999999999999,28.549999999999997,2,0,0.0,1
2020-04-07,Batticaloa,7.7167,81.7,33.0,25.3,0.0,1.1000000000000019,6.199999999999999,29.15,3,0,0.0,1
2020-04-08,Batticaloa,7.7167,81.7,33.0,25.3,0.0,0.9000000000000019,6.199999999999999,29.15,4,0,0.0,1
2020-04-09,Batticaloa,7.7167,81.7,33.2,24.9,0.0,0.0,6.199999999999999,29.05,5,0,0.0,1
2020-04-10,Batticaloa,7.7167,81.7,32.3,26.1,0.7,0.7000000000000017,6.699999999999999,29.2,6,0,0.0,1
2020-04-11,Batticaloa,7.7167,81.7,32.3,27.0,0.9,1.6000000000000019,2.6999999999999993,29.65,7,0,0.0,1
2020-04-12,Batticaloa,7.7167,81.7,31.9,26.5,2.4,4.000000000000002,4.899999999999999,29.2,0,0,0.0,1
2020-04-13,Batticaloa,7.7167,81.7,31.8,25.7,1.7,5.000000000000002,5.699999999999999,28.75,0,0,0.0,1
2020-04-14,Batticaloa,7.7167,81.7,31.0,25.2,8.7,12.8,14.399999999999999,28.1,0,0,0.0,1
2020-04-15,Batticaloa,7.7167,81.7,29.8,24.4,5.4,15.8,19.799999999999997,27.1,0,0,0.0,1
2020-04-16,Batticaloa,7.7167,81.7,31.1,25.7,2.7,16.8,22.5,28.4,0,0,0.0,1
2020-04-17,Batticaloa,7.7167,81.7,31.6,24.9,1.6,9.700000000000003,23.4,28.25,0,0,0.0,1
2020-04-18,Batticaloa,7.7167,81.7,31.8,26.1,0.2,4.500000000000002,22.7,28.950000000000003,1,0,0.0,1
2020-04-19,Batticaloa,7.7167,81.7,31.5,26.3,1.9,3.700000000000002,22.2,28.9,0,0,0.0,1
2020-04-20,Batticaloa,7.7167,81.7,31.5,26.4,1.1,3.200000000000002,21.6,28.95,0,0,0.0,1
2020-04-21,Batticaloa,7.7167,81.7,32.1,26.3,4.1,7.100000000000001,17.0,29.200000000000003,0,0,0.0,1
2020-04-22,Batticaloa,7.7167,81.7,31.5,25.0,2.1,7.3000000000000025,13.7,28.25,0,0,0.0,1
2020-04-23,Batticaloa,7.7167,81.7,31.6,26.0,1.3,7.500000000000002,12.3,28.8,0,0,0.0,1
2020-04-24,Batticaloa,7.7167,81.7,33.5,25.4,1.4,4.800000000000002,12.1,29.45,0,0,0.0,1
2020-04-25,Batticaloa,7.7167,81.7,31.7,26.0,1.7,4.400000000000002,13.6,28.85,0,0,0.0,1
2020-04-26,Batticaloa,7.7167,81.7,33.0,26.9,0.4,3.5000000000000018,12.1,29.95,1,0,0.0,1
2020-04-27,Batticaloa,7.7167,81.7,33.1,25.9,1.0,3.1000000000000014,12.0,29.5,0,0,0.0,1
2020-04-28,Batticaloa,7.7167,81.7,32.4,26.2,0.4,1.8000000000000016,8.3,29.299999999999997,1,0,0.0,1
2020-04-29,Batticaloa,7.7167,81.7,35.3,26.5,5.9,7.3000000000000025,12.100000000000001,30.9,0,0,0.0,1
2020-04-30,Batticaloa,7.7167,81.7,30.8,25.9,1.4,7.700000000000003,12.2,28.35,0,0,0.0,1
2020-05-01,Batticaloa,7.7167,81.7,31.7,25.5,0.2,7.500000000000002,11.0,28.6,1,0,0.0,1
2020-05-02,Batticaloa,7.7167,81.7,31.7,26.4,0.9,2.5000000000000018,10.2,29.049999999999997,2,0,0.0,1
2020-05-03,Batticaloa,7.7167,81.7,32.2,26.5,1.0,2.100000000000002,10.8,29.35,0,0,0.0,1
2020-05-04,Batticaloa,7.7167,81.7,31.7,26.1,3.3,5.200000000000002,13.1,28.9,0,0,0.0,1
2020-05-05,Batticaloa,7.7167,81.7,32.0,24.9,0.4,4.700000000000002,13.1,28.45,1,0,0.0,1
2020-05-06,Batticaloa,7.7167,81.7,33.3,26.6,0.2,3.9000000000000017,7.3999999999999995,29.95,2,0,0.0,1
2020-05-07,Batticaloa,7.7167,81.7,32.4,26.2,12.4,13.000000000000002,18.4,29.299999999999997,0,0,0.0,1
2020-05-08,Batticaloa,7.7167,81.7,31.1,25.3,0.6,13.200000000000001,18.8,28.200000000000003,1,0,0.0,1
2020-05-09,Batticaloa,7.7167,81.7,31.2,26.4,6.4,19.400000000000002,24.299999999999997,28.799999999999997,0,0,0.0,1
2020-05-10,Batticaloa,7.7167,81.7,31.6,25.4,2.3,9.3,25.599999999999998,28.5,0,0,0.0,1
2020-05-11,Batticaloa,7.7167,81.7,31.3,24.8,12.1,20.800000000000004,34.4,28.05,0,0,0.0,1
2020-05-12,Batticaloa,7.7167,81.7,28.6,25.5,26.3,40.7,60.3,27.05,0,0,0.0,1
2020-05-13,Batticaloa,7.7167,81.7,31.2,25.7,1.8,40.2,61.9,28.45,0,0,0.0,1
2020-05-14,Batticaloa,7.7167,81.7,30.8,25.5,2.2,30.300000000000004,51.7,28.15,0,0,0.0,1
2020-05-15,Batticaloa,7.7167,81.7,33.4,26.3,23.7,27.700000000000003,74.8,29.85,0,0,0.0,1
2020-05-16,Batticaloa,7.7167,81.7,32.7,26.1,2.9,28.8,71.30000000000001,29.400000000000002,0,0,0.0,1
2020-05-17,Batticaloa,7.7167,81.7,34.1,26.5,0.1,26.700000000000003,69.1,30.3,1,0,0.0,1
2020-05-18,Batticaloa,7.7167,81.7,33.8,26.1,0.3,3.3000000000000034,57.3,29.95,2,0,0.0,1
2020-05-19,Batticaloa,7.7167,81.7,35.0,26.3,0.0,0.4000000000000036,31.0,30.65,3,0,0.0,1
2020-05-20,Batticaloa,7.7167,81.7,34.8,25.6,0.0,0.3000000000000036,29.2,30.2,4,0,0.0,1
2020-05-21,Batticaloa,7.7167,81.7,35.7,26.1,0.0,0.0,27.0,30.900000000000002,5,0,0.0,1
2020-05-22,Batticaloa,7.7167,81.7,35.1,27.1,0.3,0.30000000000000354,3.6,31.1,6,0,0.0,1
2020-05-23,Batticaloa,7.7167,81.7,34.8,27.2,0.8,1.1000000000000036,1.5,31.0,7,0,0.0,1
2020-05-24,Batticaloa,7.7167,81.7,33.2,27.7,2.2,3.300000000000004,3.6,30.450000000000003,0,0,0.0,1
2020-05-25,Batticaloa,7.7167,81.7,31.7,26.9,2.0,5.0000000000000036,5.300000000000001,29.299999999999997,0,0,0.0,1
2020-05-26,Batticaloa,7.7167,81.7,31.6,26.7,3.7,7.900000000000004,9.0,29.15,0,0,0.0,1
2020-05-27,Batticaloa,7.7167,81.7,33.3,27.0,0.2,5.900000000000004,9.200000000000001,30.15,1,0,0.0,1
2020-05-28,Batticaloa,7.7167,81.7,32.5,26.3,1.6,5.5000000000000036,10.8,29.4,0,0,0.0,1
2020-05-29,Batticaloa,7.7167,81.7,32.7,26.1,4.4,6.200000000000004,14.9,29.400000000000002,0,0,0.0,1
2020-05-30,Batticaloa,7.7167,81.7,32.8,26.7,2.0,8.000000000000004,16.1,29.75,0,0,0.0,1
2020-05-31,Batticaloa,7.7167,81.7,32.6,27.0,1.5,7.900000000000004,15.4,29.8,0,0,0.0,1
2020-06-01,Batticaloa,7.7167,81.7,31.8,26.9,5.2,8.700000000000003,18.6,29.35,0,0,0.0,1
2020-06-02,Batticaloa,7.7167,81.7,33.8,26.0,0.8,7.5000000000000036,15.700000000000001,29.9,1,0,0.0,1
2020-06-03,Batticaloa,7.7167,81.7,34.4,25.2,0.0,6.0000000000000036,15.5,29.799999999999997,2,0,0.0,1
2020-06-04,Batticaloa,7.7167,81.7,34.4,25.2,0.0,0.8000000000000036,13.9,29.799999999999997,3,0,0.0,1
2020-06-05,Batticaloa,7.7167,81.7,33.3,25.9,2.1,2.1000000000000036,11.600000000000001,29.599999999999998,0,0,0.0,1
2020-06-06,Batticaloa,7.7167,81.7,34.6,27.0,5.8,7.900000000000004,15.4,30.8,0,0,0.0,1
2020-06-07,Batticaloa,7.7167,81.7,34.6,26.6,0.2,8.100000000000003,14.1,30.6,1,0,0.0,1
2020-06-08,Batticaloa,7.7167,81.7,35.4,26.6,0.0,6.0000000000000036,8.899999999999999,31.0,2,0,0.0,1
