date,location,latitude,longitude,temperature_2m_max,temperature_2m_min,precipitation_sum
2024-02-09,Kandy,7.2931,80.6333,28.9,17.6,0.0
2024-02-10,Kandy,7.2931,80.6333,28.5,20.7,0.0
2024-02-11,Kandy,7.2931,80.6333,29.0,21.0,0.0
2024-02-12,Kandy,7.2931,80.6333,29.4,21.0,0.1
2024-02-13,Kandy,7.2931,80.6333,29.0,22.1,0.9
2024-02-14,Kandy,7.2931,80.6333,29.4,23.0,0.7
2024-02-15,Kandy,7.2931,80.6333,29.2,22.5,0.1
2024-02-16,Kandy,7.2931,80.6333,28.6,22.0,0.9
2024-02-17,Kandy,7.2931,80.6333,29.5,22.0,0.0
2024-02-18,Kandy,7.2931,80.6333,30.0,20.0,0.0
2024-02-19,Kandy,7.2931,80.6333,30.1,20.9,0.0
2024-02-20,Kandy,7.2931,80.6333,31.6,21.4,0.7
2024-02-21,Kandy,7.2931,80.6333,33.8,20.8,0.0
2024-02-22,Kandy,7.2931,80.6333,33.0,20.0,0.0
2024-02-23,Kandy,7.2931,80.6333,34.0,19.9,0.3
2024-02-24,Kandy,7.2931,80.6333,32.3,20.4,0.0
2024-02-25,Kandy,7.2931,80.6333,30.5,19.5,0.0
2024-02-26,Kandy,7.2931,80.6333,30.8,22.7,0.2
2024-02-27,Kandy,7.2931,80.6333,30.2,23.0,0.1
2024-02-28,Kandy,7.2931,80.6333,30.2,22.4,0.6
2024-02-29,Kandy,7.2931,80.6333,30.6,20.8,0.7
2024-03-01,Kandy,7.2931,80.6333,30.3,20.5,0.0
2024-03-02,Kandy,7.2931,80.6333,31.1,19.7,0.0
2024-03-03,Kandy,7.2931,80.6333,32.5,18.2,0.0
2024-03-04,Kandy,7.2931,80.6333,32.3,17.9,0.0
2024-03-05,Kandy,7.2931,80.6333,33.0,18.4,0.0
2024-03-06,Kandy,7.2931,80.6333,32.5,20.6,0.1
2024-03-07,Kandy,7.2931,80.6333,32.8,20.6,0.0
2024-03-08,Kandy,7.2931,80.6333,33.5,19.4,0.3
2024-03-09,Kandy,7.2931,80.6333,33.8,19.5,0.0
2024-03-10,Kandy,7.2931,80.6333,33.1,18.9,0.0
2024-03-11,Kandy,7.2931,80.6333,31.8,20.2,0.0
2024-03-12,Kandy,7.2931,80.6333,32.4,19.6,0.0
2024-03-13,Kandy,7.2931,80.6333,34.2,18.2,0.2
2024-03-14,Kandy,7.2931,80.6333,34.5,20.4,0.1
2024-03-15,Kandy,7.2931,80.6333,34.2,20.5,0.0
2024-03-16,Kandy,7.2931,80.6333,34.5,20.8,0.0
2024-03-17,Kandy,7.2931,80.6333,34.0,19.2,0.1
2024-03-18,Kandy,7.2931,80.6333,33.3,19.0,0.0
2024-03-19,Kandy,7.2931,80.6333,32.2,19.3,0.0
2024-03-20,Kandy,7.2931,80.6333,33.2,19.5,0.2
2024-03-21,Kandy,7.2931,80.6333,30.7,21.5,4.1
2024-03-22,Kandy,7.2931,80.6333,30.9,22.0,3.9
2024-03-23,Kandy,7.2931,80.6333,31.5,21.0,1.3
2024-03-24,Kandy,7.2931,80.6333,31.5,21.4,7.8
2024-03-25,Kandy,7.2931,80.6333,31.3,21.8,0.0
2024-03-26,Kandy,7.2931,80.6333,32.5,21.1,0.9
2024-03-27,Kandy,7.2931,80.6333,30.4,22.5,17.3
2024-03-28,Kandy,7.2931,80.6333,31.2,21.2,2.3
2024-03-29,Kandy,7.2931,80.6333,32.5,21.4,0.1
2024-03-30,Kandy,7.2931,80.6333,33.7,20.3,0.7
2024-03-31,Kandy,7.2931,80.6333,32.9,20.8,2.7
2024-04-01,Kandy,7.2931,80.6333,32.9,21.5,1.1
2024-04-02,Kandy,7.2931,80.6333,32.8,21.6,1.6
2024-04-03,Kandy,7.2931,80.6333,32.9,21.7,1.5
2024-04-04,Kandy,7.2931,80.6333,33.3,21.6,2.3
2024-04-05,Kandy,7.2931,80.6333,33.8,21.6,1.9
2024-04-06,Kandy,7.2931,80.6333,35.5,21.0,0.2
2024-04-07,Kandy,7.2931,80.6333,35.2,21.5,0.3
2024-04-08,Kandy,7.2931,80.6333,35.9,22.0,0.0
2024-04-09,Kandy,7.2931,80.6333,33.6,21.2,0.0
2024-04-10,Kandy,7.2931,80.6333,33.4,21.2,1.5
2024-04-11,Kandy,7.2931,80.6333,33.3,22.5,15.4
2024-04-12,Kandy,7.2931,80.6333,29.3,22.5,10.4
2024-04-13,Kandy,7.2931,80.6333,30.2,21.8,3.0
2024-04-14,Kandy,7.2931,80.6333,31.2,21.5,1.7
2024-04-15,Kandy,7.2931,80.6333,30.2,22.0,0.6
2024-04-16,Kandy,7.2931,80.6333,31.4,22.3,3.5
2024-04-17,Kandy,7.2931,80.6333,32.2,21.2,0.8
2024-04-18,Kandy,7.2931,80.6333,32.5,21.2,1.9
2024-04-19,Kandy,7.2931,80.6333,32.3,20.4,1.7
2024-04-20,Kandy,7.2931,80.6333,32.5,21.0,0.6
2024-04-21,Kandy,7.2931,80.6333,35.2,22.5,0.8
2024-04-22,Kandy,7.2931,80.6333,34.4,21.6,1.0
2024-04-23,Kandy,7.2931,80.6333,35.9,22.5,0.0
2024-04-24,Kandy,7.2931,80.6333,35.8,22.0,0.8
2024-04-25,Kandy,7.2931,80.6333,35.7,22.5,0.0
2024-04-26,Kandy,7.2931,80.6333,35.3,22.5,0.1
2024-04-27,Kandy,7.2931,80.6333,34.0,23.5,6.7
2024-04-28,Kandy,7.2931,80.6333,34.6,23.2,2.5
2024-04-29,Kandy,7.2931,80.6333,34.1,23.0,5.5
2024-04-30,Kandy,7.2931,80.6333,34.4,22.5,1.9
2024-05-01,Kandy,7.2931,80.6333,33.8,22.3,3.4
2024-05-02,Kandy,7.2931,80.6333,34.8,22.1,0.1
2024-05-03,Kandy,7.2931,80.6333,34.5,21.6,1.4
2024-05-04,Kandy,7.2931,80.6333,33.2,22.4,0.7
2024-05-05,Kandy,7.2931,80.6333,34.1,23.5,1.5
2024-05-06,Kandy,7.2931,80.6333,34.5,22.6,1.8
2024-05-07,Kandy,7.2931,80.6333,32.3,23.1,2.1
2024-05-08,Kandy,7.2931,80.6333,33.8,23.1,23.3
2024-05-09,Kandy,7.2931,80.6333,31.4,22.9,10.4
2024-05-10,Kandy,7.2931,80.6333,30.0,23.8,14.2
2024-05-11,Kandy,7.2931,80.6333,31.1,22.9,18.5
2024-05-12,Kandy,7.2931,80.6333,29.0,22.6,16.1
2024-05-13,Kandy,7.2931,80.6333,30.0,23.0,10.6
2024-05-14,Kandy,7.2931,80.6333,29.1,22.0,17.5
2024-05-15,Kandy,7.2931,80.6333,29.5,22.9,16.5
2024-05-16,Kandy,7.2931,80.6333,27.6,22.4,16.5
2024-05-17,Kandy,7.2931,80.6333,29.1,22.5,1.3
2024-05-18,Kandy,7.2931,80.6333,27.7,21.9,11.6
2024-05-19,Kandy,7.2931,80.6333,27.5,22.0,13.3
2024-05-20,Kandy,7.2931,80.6333,24.7,22.0,24.8
2024-05-21,Kandy,7.2931,80.6333,27.1,22.8,7.7
2024-05-22,Kandy,7.2931,80.6333,25.6,22.9,15.0
2024-05-23,Kandy,7.2931,80.6333,25.5,23.2,18.7
2024-05-24,Kandy,7.2931,80.6333,26.5,22.9,13.2
2024-05-25,Kandy,7.2931,80.6333,25.2,22.6,28.2
2024-05-26,Kandy,7.2931,80.6333,26.8,22.8,13.1
2024-05-27,Kandy,7.2931,80.6333,26.9,22.8,11.1
2024-05-28,Kandy,7.2931,80.6333,27.2,22.4,14.3
2024-05-29,Kandy,7.2931,80.6333,27.3,22.5,3.2
2024-05-30,Kandy,7.2931,80.6333,26.5,22.8,26.2
2024-05-31,Kandy,7.2931,80.6333,28.4,22.9,1.3
2024-06-01,Kandy,7.2931,80.6333,28.7,22.8,23.1
2024-06-02,Kandy,7.2931,80.6333,27.1,23.1,13.3
2024-06-03,Kandy,7.2931,80.6333,28.0,21.9,1.7
2024-06-04,Kandy,7.2931,80.6333,28.5,20.3,0.9
2024-06-05,Kandy,7.2931,80.6333,28.4,21.5,0.5
2024-06-06,Kandy,7.2931,80.6333,29.0,20.1,4.3
2024-06-07,Kandy,7.2931,80.6333,28.6,21.2,0.8
2024-06-08,Kandy,7.2931,80.6333,28.2,21.2,0.0
2024-06-09,Kandy,7.2931,80.6333,28.1,21.6,1.2
2024-06-10,Kandy,7.2931,80.6333,28.0,22.1,1.8
2024-06-11,Kandy,7.2931,80.6333,27.6,22.9,0.8
2024-06-12,Kandy,7.2931,80.6333,27.8,22.5,1.2
2024-06-13,Kandy,7.2931,80.6333,28.2,21.9,0.9
2024-06-14,Kandy,7.2931,80.6333,28.4,21.8,0.1
2024-06-15,Kandy,7.2931,80.6333,27.9,21.5,1.3
2024-06-16,Kandy,7.2931,80.6333,28.2,21.9,0.4
2024-06-17,Kandy,7.2931,80.6333,29.1,20.9,1.0
2024-06-18,Kandy,7.2931,80.6333,28.1,20.8,1.1
2024-06-19,Kandy,7.2931,80.6333,28.1,22.5,1.1
2024-06-20,Kandy,7.2931,80.6333,28.0,22.4,1.4
2024-06-21,Kandy,7.2931,80.6333,27.4,22.1,6.4
2024-06-22,Kandy,7.2931,80.6333,27.8,22.1,8.0
2024-06-23,Kandy,7.2931,80.6333,26.1,22.3,9.8
2024-06-24,Kandy,7.2931,80.6333,27.0,22.5,6.4
2024-06-25,Kandy,7.2931,80.6333,26.0,22.0,12.4
2024-06-26,Kandy,7.2931,80.6333,25.4,22.0,8.7
2024-06-27,Kandy,7.2931,80.6333,27.3,21.9,2.9
2024-06-28,Kandy,7.2931,80.6333,28.2,19.5,0.6
2024-06-29,Kandy,7.2931,80.6333,28.1,19.2,0.4
2024-06-30,Kandy,7.2931,80.6333,28.0,19.5,1.9
2024-07-01,Kandy,7.2931,80.6333,28.0,20.5,1.7
2024-07-02,Kandy,7.2931,80.6333,28.4,21.6,1.7
2024-07-03,Kandy,7.2931,80.6333,29.1,22.0,1.3
2024-07-04,Kandy,7.2931,80.6333,26.9,21.4,4.9
2024-07-05,Kandy,7.2931,80.6333,26.4,20.0,9.9
2024-07-06,Kandy,7.2931,80.6333,27.2,21.4,1.7
2024-07-07,Kandy,7.2931,80.6333,27.2,21.0,2.8
2024-07-08,Kandy,7.2931,80.6333,26.4,21.2,5.4
2024-07-09,Kandy,7.2931,80.6333,27.6,21.0,1.5
2024-07-10,Kandy,7.2931,80.6333,28.0,21.0,0.5
2024-07-11,Kandy,7.2931,80.6333,27.8,21.5,1.9
2024-07-12,Kandy,7.2931,80.6333,28.0,21.2,2.2
2024-07-13,Kandy,7.2931,80.6333,25.1,22.3,14.9
2024-07-14,Kandy,7.2931,80.6333,27.2,22.7,3.1
2024-07-15,Kandy,7.2931,80.6333,25.8,22.6,16.1
2024-07-16,Kandy,7.2931,80.6333,27.0,21.3,6.3
2024-07-17,Kandy,7.2931,80.6333,25.2,22.6,8.2
2024-07-18,Kandy,7.2931,80.6333,25.8,22.3,16.4
2024-07-19,Kandy,7.2931,80.6333,27.2,22.9,2.3
2024-07-20,Kandy,7.2931,80.6333,28.5,23.0,0.4
2024-07-21,Kandy,7.2931,80.6333,29.0,22.0,0.0
2024-07-22,Kandy,7.2931,80.6333,27.9,20.7,5.4
2024-07-23,Kandy,7.2931,80.6333,28.9,21.4,0.9
2024-07-24,Kandy,7.2931,80.6333,28.8,21.4,0.0
2024-07-25,Kandy,7.2931,80.6333,28.4,22.9,2.4
2024-07-26,Kandy,7.2931,80.6333,28.3,22.8,0.9
2024-07-27,Kandy,7.2931,80.6333,28.4,23.0,0.4
2024-07-28,Kandy,7.2931,80.6333,27.6,22.4,5.8
2024-07-29,Kandy,7.2931,80.6333,27.8,22.2,12.7
2024-07-30,Kandy,7.2931,80.6333,27.5,21.8,2.1
2024-07-31,Kandy,7.2931,80.6333,27.1,21.4,3.3
2024-08-01,Kandy,7.2931,80.6333,27.2,22.2,1.4
2024-08-02,Kandy,7.2931,80.6333,26.9,22.2,2.1
2024-08-03,Kandy,7.2931,80.6333,27.6,21.6,1.5
2024-08-04,Kandy,7.2931,80.6333,28.5,21.8,1.0
2024-08-05,Kandy,7.2931,80.6333,28.2,20.1,0.8
2024-08-06,Kandy,7.2931,80.6333,28.5,21.5,0.3
2024-08-07,Kandy,7.2931,80.6333,28.8,21.7,0.5
2024-08-08,Kandy,7.2931,80.6333,27.0,20.1,11.3
2024-08-09,Kandy,7.2931,80.6333,28.4,21.1,0.3
2024-08-10,Kandy,7.2931,80.6333,26.9,20.5,8.1
2024-08-11,Kandy,7.2931,80.6333,27.3,21.4,5.2
2024-08-12,Kandy,7.2931,80.6333,29.3,20.8,41.0
2024-08-13,Kandy,7.2931,80.6333,27.6,21.1,2.3
2024-08-14,Kandy,7.2931,80.6333,27.0,20.5,1.3
2024-08-15,Kandy,7.2931,80.6333,27.8,21.1,4.6
2024-08-16,Kandy,7.2931,80.6333,27.4,21.0,13.4
2024-08-17,Kandy,7.2931,80.6333,26.0,22.2,14.8
2024-08-18,Kandy,7.2931,80.6333,26.4,22.0,2.1
2024-08-19,Kandy,7.2931,80.6333,27.9,21.2,6.4
2024-08-20,Kandy,7.2931,80.6333,27.3,20.8,1.6
2024-08-21,Kandy,7.2931,80.6333,25.5,20.6,9.0
2024-08-22,Kandy,7.2931,80.6333,27.5,20.2,0.5
2024-08-23,Kandy,7.2931,80.6333,29.0,20.4,1.2
2024-08-24,Kandy,7.2931,80.6333,28.0,20.5,0.6
2024-08-25,Kandy,7.2931,80.6333,28.2,20.0,1.8
2024-08-26,Kandy,7.2931,80.6333,28.1,20.5,0.0
2024-08-27,Kandy,7.2931,80.6333,28.4,20.8,0.0
2024-08-28,Kandy,7.2931,80.6333,28.0,20.5,0.2
2024-08-29,Kandy,7.2931,80.6333,26.4,21.4,2.8
2024-08-30,Kandy,7.2931,80.6333,26.8,20.2,3.5
2024-08-31,Kandy,7.2931,80.6333,26.9,21.8,4.8
2024-09-01,Kandy,7.2931,80.6333,26.7,21.2,7.7
2024-09-02,Kandy,7.2931,80.6333,26.4,21.8,10.8
2024-09-03,Kandy,7.2931,80.6333,26.0,21.9,2.2
2024-09-04,Kandy,7.2931,80.6333,25.9,21.1,10.2
2024-09-05,Kandy,7.2931,80.6333,28.0,21.0,3.1
2024-09-06,Kandy,7.2931,80.6333,26.6,21.0,4.6
2024-09-07,Kandy,7.2931,80.6333,27.4,20.9,2.6
2024-09-08,Kandy,7.2931,80.6333,26.8,22.0,3.5
2024-09-09,Kandy,7.2931,80.6333,28.7,21.9,1.2
2024-09-10,Kandy,7.2931,80.6333,27.0,21.8,2.9
2024-09-11,Kandy,7.2931,80.6333,27.9,21.0,1.4
2024-09-12,Kandy,7.2931,80.6333,29.0,21.1,0.5
2024-09-13,Kandy,7.2931,80.6333,29.5,20.6,1.7
2024-09-14,Kandy,7.2931,80.6333,27.4,21.8,2.3
2024-09-15,Kandy,7.2931,80.6333,28.0,21.1,3.7
2024-09-16,Kandy,7.2931,80.6333,27.9,21.4,3.1
2024-09-17,Kandy,7.2931,80.6333,27.7,21.7,4.4
2024-09-18,Kandy,7.2931,80.6333,28.6,20.9,1.4
2024-09-19,Kandy,7.2931,80.6333,27.8,19.5,2.3
2024-09-20,Kandy,7.2931,80.6333,28.4,21.0,1.3
2024-09-21,Kandy,7.2931,80.6333,27.6,20.1,2.4
2024-09-22,Kandy,7.2931,80.6333,28.6,21.7,1.1
2024-09-23,Kandy,7.2931,80.6333,28.9,22.0,0.2
2024-09-24,Kandy,7.2931,80.6333,28.4,22.2,1.7
2024-09-25,Kandy,7.2931,80.6333,28.7,22.8,2.2
2024-09-26,Kandy,7.2931,80.6333,29.4,21.3,1.8
2024-09-27,Kandy,7.2931,80.6333,29.2,20.6,2.7
2024-09-28,Kandy,7.2931,80.6333,30.3,20.0,17.5
2024-09-29,Kandy,7.2931,80.6333,29.8,20.8,2.6
2024-09-30,Kandy,7.2931,80.6333,29.1,21.4,1.7
2024-10-01,Kandy,7.2931,80.6333,30.0,21.2,7.7
2024-10-02,Kandy,7.2931,80.6333,30.1,20.5,3.5
2024-10-03,Kandy,7.2931,80.6333,29.4,19.7,0.4
2024-10-04,Kandy,7.2931,80.6333,29.9,19.5,0.0
2024-10-05,Kandy,7.2931,80.6333,29.2,19.2,5.1
2024-10-06,Kandy,7.2931,80.6333,29.9,19.9,6.1
2024-10-07,Kandy,7.2931,80.6333,27.7,21.2,10.1
2024-10-08,Kandy,7.2931,80.6333,26.5,21.5,3.1
2024-10-09,Kandy,7.2931,80.6333,28.0,21.2,1.6
2024-10-10,Kandy,7.2931,80.6333,27.2,20.0,8.7
2024-10-11,Kandy,7.2931,80.6333,25.2,21.1,24.4
2024-10-12,Kandy,7.2931,80.6333,25.3,21.5,7.0
2024-10-13,Kandy,7.2931,80.6333,25.0,20.5,19.6
2024-10-14,Kandy,7.2931,80.6333,24.7,20.9,12.3
2024-10-15,Kandy,7.2931,80.6333,26.0,21.0,6.1
2024-10-16,Kandy,7.2931,80.6333,26.9,21.2,5.3
2024-10-17,Kandy,7.2931,80.6333,27.8,19.9,1.8
2024-10-18,Kandy,7.2931,80.6333,28.6,18.8,0.3
2024-10-19,Kandy,7.2931,80.6333,27.0,19.0,1.5
2024-10-20,Kandy,7.2931,80.6333,27.2,19.7,2.1
2024-10-21,Kandy,7.2931,80.6333,27.5,20.7,3.8
2024-10-22,Kandy,7.2931,80.6333,26.5,20.6,2.3
2024-10-23,Kandy,7.2931,80.6333,25.6,21.5,11.1
2024-10-24,Kandy,7.2931,80.6333,27.4,20.5,1.2
2024-10-25,Kandy,7.2931,80.6333,28.0,19.4,2.0
2024-10-26,Kandy,7.2931,80.6333,26.9,20.7,8.7
2024-10-27,Kandy,7.2931,80.6333,27.2,20.3,6.7
2024-10-28,Kandy,7.2931,80.6333,27.2,19.8,3.7
2024-10-29,Kandy,7.2931,80.6333,28.0,20.9,3.4
2024-10-30,Kandy,7.2931,80.6333,28.6,19.6,4.2
2024-10-31,Kandy,7.2931,80.6333,28.2,20.6,4.4
2024-11-01,Kandy,7.2931,80.6333,26.6,20.8,15.7
2024-11-02,Kandy,7.2931,80.6333,28.0,21.6,40.3
2024-11-03,Kandy,7.2931,80.6333,27.5,19.9,13.6
2024-11-04,Kandy,7.2931,80.6333,27.4,20.4,20.3
2024-11-05,Kandy,7.2931,80.6333,27.5,19.9,15.0
2024-11-06,Kandy,7.2931,80.6333,28.5,20.6,0.0
2024-11-07,Kandy,7.2931,80.6333,27.9,18.7,3.2
2024-11-08,Kandy,7.2931,80.6333,26.2,20.8,25.6
2024-11-09,Kandy,7.2931,80.6333,28.5,20.5,1.4
2024-11-10,Kandy,7.2931,80.6333,28.5,19.5,1.2
2024-11-11,Kandy,7.2931,80.6333,28.5,19.5,0.1
2024-11-12,Kandy,7.2931,80.6333,27.8,19.0,1.0
2024-11-13,Kandy,7.2931,80.6333,29.2,20.1,14.4
2024-11-14,Kandy,7.2931,80.6333,28.8,19.9,4.5
2024-11-15,Kandy,7.2931,80.6333,28.7,20.4,14.7
2024-11-16,Kandy,7.2931,80.6333,29.4,19.5,1.8
2024-11-17,Kandy,7.2931,80.6333,29.6,19.1,0.8
2024-11-18,Kandy,7.2931,80.6333,29.5,20.1,3.4
2024-11-19,Kandy,7.2931,80.6333,29.3,20.8,23.9
2024-11-20,Kandy,7.2931,80.6333,28.5,20.4,17.2
2024-11-21,Kandy,7.2931,80.6333,27.1,20.9,16.5
2024-11-22,Kandy,7.2931,80.6333,28.2,21.5,21.5
2024-11-23,Kandy,7.2931,80.6333,28.9,20.0,1.4
2024-11-24,Kandy,7.2931,80.6333,25.9,21.2,14.1
2024-11-25,Kandy,7.2931,80.6333,22.9,21.0,67.0
2024-11-26,Kandy,7.2931,80.6333,22.7,20.5,80.8
2024-11-27,Kandy,7.2931,80.6333,22.5,21.0,58.2
2024-11-28,Kandy,7.2931,80.6333,24.0,20.1,21.8
2024-11-29,Kandy,7.2931,80.6333,25.7,20.3,23.2
2024-11-30,Kandy,7.2931,80.6333,26.0,20.6,4.0
2024-12-01,Kandy,7.2931,80.6333,27.8,20.8,0.5
2024-12-02,Kandy,7.2931,80.6333,28.1,19.0,0.3
2024-12-03,Kandy,7.2931,80.6333,28.5,17.9,0.0
2024-12-04,Kandy,7.2931,80.6333,30.4,19.1,0.5
2024-12-05,Kandy,7.2931,80.6333,29.9,19.9,0.0
2024-12-06,Kandy,7.2931,80.6333,29.5,20.4,0.6
2024-12-07,Kandy,7.2931,80.6333,28.0,19.4,0.0
2024-12-08,Kandy,7.2931,80.6333,28.2,20.1,0.3
2024-12-09,Kandy,7.2931,80.6333,29.5,19.3,0.2
2024-12-10,Kandy,7.2931,80.6333,29.6,17.8,0.5
2024-12-11,Kandy,7.2931,80.6333,27.0,21.1,4.8
2024-12-12,Kandy,7.2931,80.6333,27.9,20.5,6.7
2024-12-13,Kandy,7.2931,80.6333,28.4,20.4,17.9
2024-12-14,Kandy,7.2931,80.6333,28.0,20.2,14.6
2024-12-15,Kandy,7.2931,80.6333,29.1,21.2,0.0
2024-12-16,Kandy,7.2931,80.6333,22.9,21.2,21.1
2024-12-17,Kandy,7.2931,80.6333,25.5,20.5,7.1
2024-12-18,Kandy,7.2931,80.6333,27.0,20.0,8.0
2024-12-19,Kandy,7.2931,80.6333,26.0,18.6,4.5
2024-12-20,Kandy,7.2931,80.6333,28.0,19.8,6.2
2024-12-21,Kandy,7.2931,80.6333,27.9,19.5,3.0
2024-12-22,Kandy,7.2931,80.6333,27.8,19.8,1.8
2024-12-23,Kandy,7.2931,80.6333,28.2,18.3,0.0
2024-12-24,Kandy,7.2931,80.6333,28.2,17.5,0.0
2024-12-25,Kandy,7.2931,80.6333,27.8,17.5,0.0
2024-12-26,Kandy,7.2931,80.6333,29.5,16.7,0.0
2024-12-27,Kandy,7.2931,80.6333,27.9,17.3,8.7
2024-12-28,Kandy,7.2931,80.6333,28.6,20.6,0.2
2024-12-29,Kandy,7.2931,80.6333,27.1,19.3,10.5
2024-12-30,Kandy,7.2931,80.6333,28.3,19.8,1.6
2024-12-31,Kandy,7.2931,80.6333,26.2,21.9,2.7
2020-01-01,Batticaloa,7.7167,81.7,29.5,24.5,2.9
2020-01-02,Batticaloa,7.7167,81.7,28.7,24.9,5.3
2020-01-03,Batticaloa,7.7167,81.7,29.2,25.2,1.8
2020-01-04,Batticaloa,7.7167,81.7,29.0,24.2,1.3
2020-01-05,Batticaloa,7.7167,81.7,29.0,25.1,1.5
2020-01-06,Batticaloa,7.7167,81.7,29.2,25.3,2.1
2020-01-07,Batticaloa,7.7167,81.7,27.8,25.5,2.7
2020-01-08,Batticaloa,7.7167,81.7,28.6,24.7,1.2
2020-01-09,Batticaloa,7.7167,81.7,28.9,23.1,0.0
2020-01-10,Batticaloa,7.7167,81.7,28.6,22.8,0.0
2020-01-11,Batticaloa,7.7167,81.7,26.7,23.9,4.0
2020-01-12,Batticaloa,7.7167,81.7,28.6,25.0,3.6
2020-01-13,Batticaloa,7.7167,81.7,28.3,22.8,0.0
2020-01-14,Batticaloa,7.7167,81.7,28.6,21.4,0.0
2020-01-15,Batticaloa,7.7167,81.7,28.8,21.2,0.0
2020-01-16,Batticaloa,7.7167,81.7,28.0,22.6,3.3
2020-01-17,Batticaloa,7.7167,81.7,27.7,23.8,2.8
2020-01-18,Batticaloa,7.7167,81.7,29.2,24.6,1.7
2020-01-19,Batticaloa,7.7167,81.7,29.2,25.3,3.8
2020-01-20,Batticaloa,7.7167,81.7,29.0,25.4,3.2
2020-01-21,Batticaloa,7.7167,81.7,28.7,25.0,4.7
2020-01-22,Batticaloa,7.7167,81.7,27.2,24.8,10.3
2020-01-23,Batticaloa,7.7167,81.7,28.1,24.8,4.0
2020-01-24,Batticaloa,7.7167,81.7,28.9,25.6,2.0
2020-01-25,Batticaloa,7.7167,81.7,28.8,24.9,0.9
2020-01-26,Batticaloa,7.7167,81.7,28.8,24.0,0.0
2020-01-27,Batticaloa,7.7167,81.7,28.7,21.9,0.0
2020-01-28,Batticaloa,7.7167,81.7,29.2,21.5,0.0
2020-01-29,Batticaloa,7.7167,81.7,29.4,23.2,0.0
2020-01-30,Batticaloa,7.7167,81.7,29.2,23.6,0.0
2020-01-31,Batticaloa,7.7167,81.7,29.7,22.3,0.0
2020-02-01,Batticaloa,7.7167,81.7,29.6,24.4,0.0
2020-02-02,Batticaloa,7.7167,81.7,29.5,24.3,0.2
2020-02-03,Batticaloa,7.7167,81.7,29.0,23.9,5.4
2020-02-04,Batticaloa,7.7167,81.7,28.8,24.2,3.6
2020-02-05,Batticaloa,7.7167,81.7,28.6,25.2,0.4
2020-02-06,Batticaloa,7.7167,81.7,28.7,23.5,0.9
2020-02-07,Batticaloa,7.7167,81.7,29.0,24.2,0.0
2020-02-08,Batticaloa,7.7167,81.7,29.3,23.5,0.0
2020-02-09,Batticaloa,7.7167,81.7,29.7,23.3,0.0
2020-02-10,Batticaloa,7.7167,81.7,30.1,23.8,2.0
2020-02-11,Batticaloa,7.7167,81.7,29.7,25.0,1.6
2020-02-12,Batticaloa,7.7167,81.7,28.4,25.6,9.1
2020-02-13,Batticaloa,7.7167,81.7,28.7,25.7,2.2
2020-02-14,Batticaloa,7.7167,81.7,28.9,24.7,0.6
2020-02-15,Batticaloa,7.7167,81.7,28.9,24.0,0.0
2020-02-16,Batticaloa,7.7167,81.7,29.3,23.7,0.0
2020-02-17,Batticaloa,7.7167,81.7,29.2,25.0,0.2
2020-02-18,Batticaloa,7.7167,81.7,28.6,22.9,0.0
2020-02-19,Batticaloa,7.7167,81.7,29.6,22.3,0.0
2020-02-20,Batticaloa,7.7167,81.7,29.9,25.7,1.7
2020-02-21,Batticaloa,7.7167,81.7,28.4,25.3,8.7
2020-02-22,Batticaloa,7.7167,81.7,28.7,25.9,1.4
2020-02-23,Batticaloa,7.7167,81.7,28.2,25.7,2.1
2020-02-24,Batticaloa,7.7167,81.7,29.0,25.4,2.5
2020-02-25,Batticaloa,7.7167,81.7,29.1,24.9,1.3
2020-02-26,Batticaloa,7.7167,81.7,29.2,24.5,3.1
2020-02-27,Batticaloa,7.7167,81.7,29.5,24.9,1.5
2020-02-28,Batticaloa,7.7167,81.7,29.5,25.7,0.2
2020-02-29,Batticaloa,7.7167,81.7,29.7,24.5,1.3
2020-03-01,Batticaloa,7.7167,81.7,29.7,24.6,1.5
2020-03-02,Batticaloa,7.7167,81.7,29.8,23.6,0.0
2020-03-03,Batticaloa,7.7167,81.7,30.2,23.1,0.0
2020-03-04,Batticaloa,7.7167,81.7,30.7,22.7,0.0
2020-03-05,Batticaloa,7.7167,81.7,30.4,23.9,0.1
2020-03-06,Batticaloa,7.7167,81.7,30.5,24.6,0.7
2020-03-07,Batticaloa,7.7167,81.7,31.2,24.8,0.0
2020-03-08,Batticaloa,7.7167,81.7,31.1,25.7,0.0
2020-03-09,Batticaloa,7.7167,81.7,31.3,25.7,0.0
2020-03-10,Batticaloa,7.7167,81.7,31.2,23.5,0.1
2020-03-11,Batticaloa,7.7167,81.7,31.4,24.8,0.1
2020-03-12,Batticaloa,7.7167,81.7,31.2,24.6,0.0
2020-03-13,Batticaloa,7.7167,81.7,31.6,26.2,0.2
2020-03-14,Batticaloa,7.7167,81.7,31.1,23.9,0.0
2020-03-15,Batticaloa,7.7167,81.7,31.4,25.0,0.1
2020-03-16,Batticaloa,7.7167,81.7,30.1,26.0,2.2
2020-03-17,Batticaloa,7.7167,81.7,30.2,26.3,3.3
2020-03-18,Batticaloa,7.7167,81.7,30.3,25.9,2.9
2020-03-19,Batticaloa,7.7167,81.7,30.6,26.2,0.6
2020-03-20,Batticaloa,7.7167,81.7,30.4,25.1,0.0
2020-03-21,Batticaloa,7.7167,81.7,30.9,24.1,0.0
